song_artist,lyric,ID,valence,energy,artist_rtn,song_rtn
Please Don't Go_Joel Adams,I think of you whenever I'm alone,38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,"So please don't, (please) don't go",38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,So please (please) don't go,38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,"(Please) don't go, oh no",38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,So please don't go,38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,I think of you whenever I'm alone,38,0.235,0.768,Joel Adams,Please Don't Go
Please Don't Go_Joel Adams,So please don't go,38,0.235,0.768,Joel Adams,Please Don't Go
Be Alright_Dean Lewis,I look up from the ground,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,To see your sad and teary eyes,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You look away from me,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And I see there's something you're trying to hide,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And I reach for your hand but it's cold,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You pull away again,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And I wonder what's on your mind,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And then you say to me you made a dumb mistake,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You start to tremble and your voice begins to break,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You say the cigarettes on the counter weren't your friend's,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,They were my mate's,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And I feel the colour draining from my face,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And my friend said,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"""I know you love her, but it's over, mate",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It doesn't matter, put the phone away",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It's never easy to walk away, let her go",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It'll be alright""",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,So I still look back at all the messages you'd sent,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"And I know it wasn't right, but it was fucking with my head",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"And everything deleted like the past, yeah, it was gone",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"And when I touched your face, I could tell you're moving on",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,But it's not the fact that you kissed him yesterday,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It's the feeling of betrayal, that I just can't seem to shake",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And everything I know tells me that I should walk away,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,But I just wanna stay,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And my friend said,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"""I know you love her, but it's over, mate",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It doesn't matter, put the phone away",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It's never easy to walk away, let her go",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be okay,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It's gonna hurt for a bit of time,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"So bottoms up, let's forget tonight",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You'll find another and you'll be just fine,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"Let her go""",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,But nothing heals the past like time,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And they can't steal,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,The love you're born to find,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,But nothing heals the past like time,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,And they can't steal,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,The love you're born to find,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"""I know you love her, but it's over, mate",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It doesn't matter, put the phone away",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"It's never easy to walk away, let her go",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be okay,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It's gonna hurt for a bit of time,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"So bottoms up, let's forget tonight",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,You'll find another and you'll be just fine,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,"Let her go""",39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be alright,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be alright,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be alright,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be alright,39,0.443,0.586,Dean Lewis,Be Alright
Be Alright_Dean Lewis,It'll be alright,39,0.443,0.586,Dean Lewis,Be Alright
Thursday_Jess Glynne,I won't wear makeup on Thursday,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I'm sick of covering up,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I'm tired of feeling so broken,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I'm tired of falling in love,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Sometimes I'm shy and I'm anxious,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Sometimes I'm down on my knees,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Sometimes I try to embrace all my insecurities,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,So I won't wear makeup on Thursday,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,'Cause who I am is enough,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,And there are many things that I could change so slightly,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,But why would I succumb to something so unlike me?,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I was always taught to just be myself,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Don't change for anyone,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna laugh, I wanna cry",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Don't want these tears inside my eyes, yeah",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Don't wanna wake up and feel insecure,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna sing, I wanna dance",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I wanna feel love inside my hands again,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I just wanna feel beautiful,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, I just wanna feel beautiful",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I'll wear my sweatpants on Thursday,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,And I'll drink sloe gin from a can,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I'll build my own independence,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I don't always need a man,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,You know sometimes I feel lonely,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Could do with the company,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh, I get high when I'm down",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,But you know that's alright with me,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,So I will do nothing on Thursday,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Sit alone and be,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,And there are many things that I could change so slightly,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,But why would I succumb to something so unlike me?,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I was always taught to just be myself,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Don't change for anyone,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna laugh, I wanna cry",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Don't want these tears inside my eyes, yeah",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Don't wanna wake up and feel insecure,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna sing, I wanna dance",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I wanna feel love inside my hands again,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I just wanna feel beautiful,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, I just wanna feel beautiful",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, I just wanna feel beautiful",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I won't wear makeup on Thursday,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,'Cause who I am is enough,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna laugh, I wanna cry",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Don't want these tears inside my eyes, yeah",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,Don't wanna wake up and feel insecure,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"I wanna sing, I wanna dance",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I wanna feel love inside my hands again,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,I just wanna feel beautiful,40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, I just wanna feel beautiful",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, oh I-",40,0.354,0.554,Jess Glynne,Thursday
Thursday_Jess Glynne,"Oh-oh-oh, I just wanna feel beautiful",40,0.354,0.554,Jess Glynne,Thursday
My Girl_The Temptations,NA,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,I've got sunshine on a cloudy day,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"When it's cold outside, I've got the month of May",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,I guess you'd say,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,What can make me feel this way?,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"My girl, my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Talkin' 'bout my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"I've got so much honey, the bees envy me",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,I've got a sweeter song than the birds in the trees,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Well, I guess you'd say",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,What can make me feel this way?,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"My girl, my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Talkin' 'bout my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Ooh, ooh",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Hey, hey, hey",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Ooh, ooh",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Hey, hey, hey",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Ooh, ooh, yeah",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"I don't need no money, fortune, or fame",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"I've got all the riches, baby, one man can claim",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Well, I guess you'd say",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,What can make me feel this way?,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"My girl, my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"Talkin' 'bout my girl, my girl",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,(Talkin' 'bout my girl),42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,"I've got sunshine on a cloudy day (Woah, woah)",42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,With my girl,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,I've even got the month of May,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,With my girl,42,0.694,0.418,The Temptations,My Girl
My Girl_The Temptations,Talkin' 'bout my girl,42,0.694,0.418,The Temptations,My Girl
The Other_Lauv,Like a spotlight the water hits me,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Ran it extra cold to shake the words from my mouth,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Though I know that no one's listening,43,0.384,0.553,Lauv,The Other
The Other_Lauv,I nervously rehearse for when you're around,43,0.384,0.553,Lauv,The Other
The Other_Lauv,And I keep waiting like you might change my mind,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Who wrote the book on goodbye?,43,0.384,0.553,Lauv,The Other
The Other_Lauv,There's never been a way to make this easy,43,0.384,0.553,Lauv,The Other
The Other_Lauv,When there's nothing quite wrong but it don't feel right,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"Either your head or your heart, you set the other on fire",43,0.384,0.553,Lauv,The Other
The Other_Lauv,Back and forth now I'm feelin' guilty,43,0.384,0.553,Lauv,The Other
The Other_Lauv,'Cause I just can't stop this pendulum in my head,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Though I know that our time is ending,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"Oh, I'd rather lay forever right in this bed",43,0.384,0.553,Lauv,The Other
The Other_Lauv,"And I keep waiting like, you might change my mind",43,0.384,0.553,Lauv,The Other
The Other_Lauv,Give me one more night,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Who wrote the book on goodbye?,43,0.384,0.553,Lauv,The Other
The Other_Lauv,There's never been a way to make this easy,43,0.384,0.553,Lauv,The Other
The Other_Lauv,When there's nothing quite wrong but it don't feel right,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"Either your head or your heart, you set the other on fire",43,0.384,0.553,Lauv,The Other
The Other_Lauv,No one knows (Knows),43,0.384,0.553,Lauv,The Other
The Other_Lauv,No one knows (Knows),43,0.384,0.553,Lauv,The Other
The Other_Lauv,We fell from the peak,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"And the stars, they broke their code",43,0.384,0.553,Lauv,The Other
The Other_Lauv,I'm trying to forget,43,0.384,0.553,Lauv,The Other
The Other_Lauv,How I landed on this road,43,0.384,0.553,Lauv,The Other
The Other_Lauv,I'm caught in between,43,0.384,0.553,Lauv,The Other
The Other_Lauv,What I wish and what I know,43,0.384,0.553,Lauv,The Other
The Other_Lauv,When they say that you just know,43,0.384,0.553,Lauv,The Other
The Other_Lauv,Who wrote the book on goodbye?,43,0.384,0.553,Lauv,The Other
The Other_Lauv,There's never been a way to make this easy,43,0.384,0.553,Lauv,The Other
The Other_Lauv,When there's nothing quite wrong but it don't feel right,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"Either your head or your heart, you set the other on fire",43,0.384,0.553,Lauv,The Other
The Other_Lauv,No one knows (Knows),43,0.384,0.553,Lauv,The Other
The Other_Lauv,No one knows (Knows),43,0.384,0.553,Lauv,The Other
The Other_Lauv,No one knows (Knows),43,0.384,0.553,Lauv,The Other
The Other_Lauv,You set the other on fire,43,0.384,0.553,Lauv,The Other
The Other_Lauv,You set the other on fire,43,0.384,0.553,Lauv,The Other
The Other_Lauv,"(You set the other on fire, you set the other on fire)",43,0.384,0.553,Lauv,The Other
Supermarket Flowers_Ed Sheeran,I took the supermarket flowers from the windowsill,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I threw the day old tea from the cup,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Packed up the photo album Matthew had made,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Memories of a life that's been loved,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Took the get well soon cards and stuffed animals,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Poured the old ginger beer down the sink,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Dad always told me, ""Don't you cry when you're down""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"But mum, there's a tear every time that I blink",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Oh, I'm in pieces, it's tearing me up, but I know",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,A heart that's broke is a heart that's been loved,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,So I'll sing Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When I fell down you'd be there holding me up,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings as you go,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When God takes you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He'll say, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"I fluffed the pillows, made the beds, stacked the chairs up",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Folded your nightgowns neatly in a case,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,John says he'd drive then put his hand on my cheek,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,And wiped a tear from the side of my face,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I hope that I see the world as you did 'cause I know,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,A life with love is a life that's been lived,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,So I'll sing Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When I fell down you'd be there holding me up,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings as you go,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When God takes you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He'll say, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You got to see the person I have become,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings and I know,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,That when God took you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He said, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I took the supermarket flowers from the windowsill,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I threw the day old tea from the cup,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Packed up the photo album Matthew had made,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Memories of a life that's been loved,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Took the get well soon cards and stuffed animals,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Poured the old ginger beer down the sink,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Dad always told me, ""Don't you cry when you're down""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"But mum, there's a tear every time that I blink",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Oh, I'm in pieces, it's tearing me up, but I know",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,A heart that's broke is a heart that's been loved,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,So I'll sing Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When I fell down you'd be there holding me up,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings as you go,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When God takes you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He'll say, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"I fluffed the pillows, made the beds, stacked the chairs up",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Folded your nightgowns neatly in a case,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,John says he'd drive then put his hand on my cheek,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,And wiped a tear from the side of my face,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I hope that I see the world as you did 'cause I know,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,A life with love is a life that's been lived,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,So I'll sing Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When I fell down you'd be there holding me up,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings as you go,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,When God takes you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He'll say, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Hallelujah,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You were an angel in the shape of my mum,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,You got to see the person I have become,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Spread your wings and I know,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,That when God took you back,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"He said, ""Hallelujah, you're home""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I took the supermarket flowers from the windowsill,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,I threw the day old tea from the cup,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Packed up the photo album Matthew had made,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Memories of a life that's been loved,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Took the get well soon cards and stuffed animals,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,Poured the old ginger beer down the sink,44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Dad always told me, ""Don't you cry when you're down""",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"But mum, there's a tear every time that I blink",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
Supermarket Flowers_Ed Sheeran,"Oh, I'm in pieces, it's tearing me up, but I know",44,0.257,0.242,Ed Sheeran,Supermarket Flowers
